Doi,Year,Name,Abbreviation,Sintering temperature,Sintering time,Category,Cycle,Capacity,Retention,Current: mAg-1,Current: C,Voltage lower limit,Voltage upper limit,Elements
10.1016/j.electacta.2022.141253,2022,NaMn0.5Ni0.5B0.01O2,NMB1,800.0,24.0,Rate performance,,93.6,,400.0,4.273504273504273,2.55,3.85,"{'Na': '1', 'Mn': '0.5', 'Ni': '0.5', 'B': '0.01', 'O': '2'}"
10.1016/j.jpowsour.2020.227843,2020,NaAlCl4,,1100.0,2.0,Rate performance,,35.0,,150.0,4.285714285714286,,,"{'Na': '1', 'Al': '1', 'Cl': '4'}"
10.1039/c8ta10980j,2018,P2-Na0.67Mn0.67Ni0.33O2,NaNMO,850.0,12.0,Rate performance,,111.0,,480.0,4.324324324324325,2.0,4.3,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.ceramint.2016.04.141,2016,NaMn0.3Co0.2Ni0.5O2,,1000.0,12.0,Rate performance,,108.6,,474.0,4.364640883977901,2.0,4.25,"{'Na': '1', 'Mn': '0.3', 'Co': '0.2', 'Ni': '0.5', 'O': '2'}"
10.1016/j.ensm.2023.03.007,2023,P2/O3-Na0.7Ti0.1Mn0.4Fe0.1Ni0.3Cu0.1O1.95F0.1,NaTiMnFeNiCuOF,900.0,15.0,Rate performance,,91.5,,400.0,4.371584699453552,1.5,4.2,"{'Na': '0.7', 'Ti': '0.1', 'Mn': '0.4', 'Fe': '0.1', 'Ni': '0.3', 'Cu': '0.1', 'O': '1.95', 'F': '0.1'}"
10.1039/d2ta06951b,2022,O3-NaMn0.6Al0.4O2,NMA,900.0,15.0,Rate performance,,113.0,,500.0,4.424778761061947,,,"{'Na': '1', 'Mn': '0.6', 'Al': '0.4', 'O': '2'}"
10.1016/j.jmst.2023.04.002,2023,P2-Na0.67Li0.1Mn0.63Co0.09Ni0.18O2,NLMNC,,,Rate performance,,112.8,,500.0,4.432624113475177,,,"{'Na': '0.67', 'Li': '0.1', 'Mn': '0.63', 'Co': '0.09', 'Ni': '0.18', 'O': '2'}"
10.1016/j.jmst.2023.04.002,2023,P2-Na0.67Li0.1Mn0.63Co0.09Ni0.18O2,NLMNC,,,Rate performance,,112.8,,500.0,4.432624113475177,2.1,4.3,"{'Na': '0.67', 'Li': '0.1', 'Mn': '0.63', 'Co': '0.09', 'Ni': '0.18', 'O': '2'}"
10.1039/c8ta08796b,2018,Na0.67MnO2,,25.0,10.0,Rate performance,,116.0,,520.0,4.482758620689655,,,"{'Na': '0.67', 'Mn': '1', 'O': '2'}"
10.1039/c7ta04515h,2017,Na0.67MnO2,,950.0,6.0,Cycling performance,1.0,115.0,,520.0,4.521739130434782,1.5,4.3,"{'Na': '0.67', 'Mn': '1', 'O': '2'}"
10.1016/j.electacta.2019.134926,2019,Na2RuO3,,850.0,12.0,Rate performance,,61.0,,276.0,4.524590163934426,2.0,3.7,"{'Na': '2', 'Ru': '1', 'O': '3'}"
10.1039/d0cp06483a,2020,P2-Na0.67Mn0.5Fe0.5O2,NFMO,900.0,6.0,Rate performance,,87.0,,400.0,4.597701149425287,1.5,4.3,"{'Na': '0.67', 'Mn': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1016/j.jmst.2020.06.055,2021,P2-Na0.67Ti0.15Mn0.52Ni0.33O2,NNMTO,900.0,12.0,Rate performance,,96.5,,450.0,4.66321243523316,,,"{'Na': '0.67', 'Ti': '0.15', 'Mn': '0.52', 'Ni': '0.33', 'O': '2'}"
10.1039/d0sc05427e,2020,P2-Na0.67Li0.05Mn0.95O2,,,,Cycling performance,1.0,212.8,,1000.0,4.6992481203007515,1.8,4.3,"{'Na': '0.67', 'Li': '0.05', 'Mn': '0.95', 'O': '2'}"
10.1039/c4cc02362e,2014,Na0.61Ti0.48Mn0.52O2,,900.0,20.0,Cycling performance,1.0,106.2,,500.0,4.708097928436912,1.5,4.7,"{'Na': '0.61', 'Ti': '0.48', 'Mn': '0.52', 'O': '2'}"
10.1039/d2ta00688j,2022,P2-Na0.67Mn0.95Sn0.05O2,NSMO,1000.0,15.0,Rate performance,,105.9,,500.0,4.721435316336166,1.5,4.0,"{'Na': '0.67', 'Mn': '0.95', 'Sn': '0.05', 'O': '2'}"
10.1016/j.cej.2021.130990,2022,Na0.67Mn0.6Co0.2Ni0.2O2,NNCM,850.0,10.0,Rate performance,,70.5,,333.33,4.728085106382978,1.5,4.2,"{'Na': '0.67', 'Mn': '0.6', 'Co': '0.2', 'Ni': '0.2', 'O': '2'}"
10.1016/j.matlet.2023.134262,2023,Na0.67Mn0.67Ni0.33O2,,900.0,12.0,Rate performance,,211.4,,1000.0,4.7303689687795645,,,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.jallcom.2019.153093,2020,Na0.58Mn0.67Ni0.33O1.95,,,,Cycling performance,500.0,42.0,,200.0,4.761904761904762,2.6,3.8,"{'Na': '0.58', 'Mn': '0.67', 'Ni': '0.33', 'O': '1.95'}"
10.1016/j.electacta.2017.10.072,2017,NaNi0.67Sb0.33O2,NNSO,550.0,4.0,Rate performance,,50.1,,240.0,4.790419161676646,2.0,4.0,"{'Na': '1', 'Ni': '0.67', 'Sb': '0.33', 'O': '2'}"
10.1039/d2ta06681e,2022,P2-Na0.67MnO2,NMO,950.0,24.0,Rate performance,,104.0,,500.0,4.8076923076923075,1.8,4.3,"{'Na': '0.67', 'Mn': '1', 'O': '2'}"
10.1016/j.cej.2020.127667,2021,P2-Na0.8Mg0.1Mn0.6Ni0.2Cu0.1O2,NaMNCuMg,880.0,10.0,Rate performance,,103.2,,500.0,4.844961240310077,1.5,4.2,"{'Na': '0.8', 'Mg': '0.1', 'Mn': '0.6', 'Ni': '0.2', 'Cu': '0.1', 'O': '2'}"
10.1016/j.cej.2020.127667,2021,P2-Na0.8Mg0.1Mn0.6Ni0.2Cu0.1O2,NaMNCuMg,880.0,10.0,Cycling performance,500.0,103.2,,500.0,4.844961240310077,1.5,4.2,"{'Na': '0.8', 'Mg': '0.1', 'Mn': '0.6', 'Ni': '0.2', 'Cu': '0.1', 'O': '2'}"
10.1039/d1ta10329f,2021,O3-NaMg0.12Ti0.1Mn0.1Fe0.15Co0.15Ni0.12Cu0.12Sn0.1Sb0.04O2,,,,Cycling performance,1.0,123.6,,600.0,4.8543689320388355,2.0,3.9,"{'Na': '1', 'Mg': '0.12', 'Ti': '0.1', 'Mn': '0.1', 'Fe': '0.15', 'Co': '0.15', 'Ni': '0.12', 'Cu': '0.12', 'Sn': '0.1', 'Sb': '0.04', 'O': '2'}"
10.1016/j.electacta.2018.04.216,2018,Na0.7Mn0.75Fe0.25O2,MF,900.0,12.0,Rate performance,,81.0,,400.0,4.938271604938271,1.5,4.2,"{'Na': '0.7', 'Mn': '0.75', 'Fe': '0.25', 'O': '2'}"
10.1016/j.jcis.2022.11.107,2023,Na0.67Mn0.67Ni0.33O1.9F0.1,NNMOF,900.0,12.0,Rate performance,,68.2,,340.0,4.9853372434017595,2.0,4.4,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '1.9', 'F': '0.1'}"
10.1039/c6ra06785a,2016,NaMnO2,,800.0,8.0,Rate performance,,30.0,,,5.0,2.2,3.8,"{'Na': '1', 'Mn': '1', 'O': '2'}"
10.1039/d0cc01442g,2020,Na0.67Ti0.15Mn0.7Cu0.15O2,NMCT,,,Rate performance,,115.0,,,5.0,1.5,4.0,"{'Na': '0.67', 'Ti': '0.15', 'Mn': '0.7', 'Cu': '0.15', 'O': '2'}"
10.1016/j.cej.2020.126446,2021,P2-Na0.65Mn0.7Co0.14Ni0.16O2,NMNCO,950.0,15.0,Rate performance,,68.4,,,5.0,1.5,4.3,"{'Na': '0.65', 'Mn': '0.7', 'Co': '0.14', 'Ni': '0.16', 'O': '2'}"
10.1039/c6ra22818f,2016,O3-Na0.9Ti0.1Mn0.4Fe0.5O2,,900.0,12.0,Cycling performance,400.0,60.0,,,5.0,,,"{'Na': '0.9', 'Ti': '0.1', 'Mn': '0.4', 'Fe': '0.5', 'O': '2'}"
10.1016/j.cej.2020.126446,2021,P2-Na0.65Mn0.7Co0.14Ni0.16O2,NMNCO,950.0,15.0,Rate performance,,105.1,,,5.0,1.5,4.3,"{'Na': '0.65', 'Mn': '0.7', 'Co': '0.14', 'Ni': '0.16', 'O': '2'}"
10.1039/d0ee02313b,2020,P2-Na0.67Ti0.67Ni0.33O2,NNT,900.0,12.0,Cycling performance,3000.0,,84.64,,5.0,0.15,2.5,"{'Na': '0.67', 'Ti': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1039/c6ta08667e,2016,Na0.6Mn0.66Ni0.22Al0.11O2,NAM,1000.0,6.0,Rate performance,,150.0,,,5.0,,,"{'Na': '0.6', 'Mn': '0.66', 'Ni': '0.22', 'Al': '0.11', 'O': '2'}"
10.1039/d0cc02168g,2020,NaMn0.5Ni0.5Sn0.03O2,NaNMSn0.03O,,,Cycling performance,150.0,,82.0,,5.0,1.5,4.2,"{'Na': '1', 'Mn': '0.5', 'Ni': '0.5', 'Sn': '0.03', 'O': '2'}"
10.1039/d0cc02168g,2020,NaMn0.5Ni0.5Sn0.03O2,NaNMSn0.03O,,,Cycling performance,150.0,,53.7,,5.0,1.5,4.2,"{'Na': '1', 'Mn': '0.5', 'Ni': '0.5', 'Sn': '0.03', 'O': '2'}"
10.1039/c8cc05888a,2018,NaTi0.25Mn0.25Fe0.25Ni0.25O2,NFMNT,,,Rate performance,,74.7,,,5.0,1.5,4.0,"{'Na': '1', 'Ti': '0.25', 'Mn': '0.25', 'Fe': '0.25', 'Ni': '0.25', 'O': '2'}"
10.1039/d0cc02168g,2020,NaMn0.5Ni0.5O2,NaNMO,,,Cycling performance,150.0,,82.0,,5.0,1.5,4.2,"{'Na': '1', 'Mn': '0.5', 'Ni': '0.5', 'O': '2'}"
10.1016/j.cej.2020.126446,2021,P2-Na0.65Mn0.7Co0.14Ni0.16O2,NMNCO,950.0,15.0,Cycling performance,500.0,,21.2,,5.0,1.5,4.3,"{'Na': '0.65', 'Mn': '0.7', 'Co': '0.14', 'Ni': '0.16', 'O': '2'}"
10.1016/j.cej.2020.126446,2021,P2-Na0.65Mn0.7Co0.14Ni0.16O2,NMNCO,950.0,15.0,Cycling performance,1.0,57.5,,,5.0,1.5,4.3,"{'Na': '0.65', 'Mn': '0.7', 'Co': '0.14', 'Ni': '0.16', 'O': '2'}"
10.1016/j.cej.2020.126446,2021,P2-Na0.65Mn0.7Co0.14Ni0.16O2,NMNCO,950.0,15.0,Cycling performance,500.0,12.2,,,5.0,1.5,4.3,"{'Na': '0.65', 'Mn': '0.7', 'Co': '0.14', 'Ni': '0.16', 'O': '2'}"
10.1039/c6ra22818f,2016,Na0.9Ti0.1Mn0.4Fe0.5O2,,900.0,12.0,Cycling performance,400.0,60.0,,,5.0,2.0,4.0,"{'Na': '0.9', 'Ti': '0.1', 'Mn': '0.4', 'Fe': '0.5', 'O': '2'}"
10.1039/c8ta11927a,2018,Na0.67Mn0.67Ni0.33O2,NNMO,900.0,20.0,Rate performance,,62.2,,,5.0,2.0,4.5,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.jpowsour.2019.227025,2019,NaMn0.96Al0.04O2,,950.0,24.0,Rate performance,,44.1,,,5.0,2.7,4.0,"{'Na': '1', 'Mn': '0.96', 'Al': '0.04', 'O': '2'}"
10.1016/j.jpowsour.2017.04.076,2017,Na0.67MnO2,,750.0,12.0,Rate performance,,19.7,,,5.0,2.0,4.0,"{'Na': '0.67', 'Mn': '1', 'O': '2'}"
10.1016/j.electacta.2016.04.067,2016,Na0.67Mn0.4Co0.2Ni0.4O2,,900.0,10.0,Rate performance,,35.0,,,5.0,1.5,4.2,"{'Na': '0.67', 'Mn': '0.4', 'Co': '0.2', 'Ni': '0.4', 'O': '2'}"
10.1016/j.jpowsour.2017.04.076,2017,Na0.67Mn0.89Al0.11O2,,750.0,12.0,Rate performance,,77.3,,,5.0,2.0,4.0,"{'Na': '0.67', 'Mn': '0.89', 'Al': '0.11', 'O': '2'}"
10.1016/j.electacta.2016.04.067,2016,Na0.67Mn0.4Co0.2Ni0.4O2,,900.0,10.0,Rate performance,,121.0,,,5.0,1.5,4.2,"{'Na': '0.67', 'Mn': '0.4', 'Co': '0.2', 'Ni': '0.4', 'O': '2'}"
10.1016/j.jiec.2021.07.021,2021,P2-NaTi0.6Co0.1Ni0.3O2,NTNC,900.0,12.0,Rate performance,,47.0,,,5.0,2.0,4.0,"{'Na': '1', 'Ti': '0.6', 'Co': '0.1', 'Ni': '0.3', 'O': '2'}"
10.1016/j.jiec.2021.07.021,2021,O3-NaTi0.6Co0.1Ni0.3O2,NTNC,900.0,12.0,Rate performance,,62.0,,,5.0,2.0,4.0,"{'Na': '1', 'Ti': '0.6', 'Co': '0.1', 'Ni': '0.3', 'O': '2'}"
10.1016/j.nanoen.2023.108340,2023,Na0.6Ti0.05Mn0.95O2,NMT-5,1000.0,5.0,Rate performance,,67.8,,,5.0,2.0,4.1,"{'Na': '0.6', 'Ti': '0.05', 'Mn': '0.95', 'O': '2'}"
10.1016/j.nanoen.2023.108340,2023,Na0.6Ti0.03Mn0.97O2,NMT-3,1000.0,5.0,Cycling performance,1000.0,,75.2,,5.0,2.0,4.1,"{'Na': '0.6', 'Ti': '0.03', 'Mn': '0.97', 'O': '2'}"
10.1016/j.nanoen.2023.108340,2023,Na0.6Ti0.05Mn0.95O2,NMT-5,1000.0,5.0,Cycling performance,1000.0,,65.7,,5.0,2.0,4.1,"{'Na': '0.6', 'Ti': '0.05', 'Mn': '0.95', 'O': '2'}"
10.1016/j.jechem.2023.03.014,2023,P2-Na0.79Li0.13Mn0.67Ni0.2O2,Na-LNM,900.0,18.0,Cycling performance,1000.0,60.0,,,5.0,1.5,4.5,"{'Na': '0.79', 'Li': '0.13', 'Mn': '0.67', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jechem.2023.03.014,2023,P2-Na0.79Li0.13Mn0.67Ni0.2O2,Na-LNM,900.0,18.0,Cycling performance,500.0,80.0,,,5.0,1.5,4.5,"{'Na': '0.79', 'Li': '0.13', 'Mn': '0.67', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jechem.2023.03.014,2023,P2-Na0.79Li0.13Mn0.67Ni0.2O2,Na-LNM,900.0,18.0,Rate performance,,100.0,,,5.0,1.5,4.5,"{'Na': '0.79', 'Li': '0.13', 'Mn': '0.67', 'Ni': '0.2', 'O': '2'}"
10.1016/j.jechem.2023.03.001,2023,P2-Na0.67Mn0.67Ni0.33O2,NaNM,900.0,15.0,Rate performance,,83.3,,,5.0,2.0,4.5,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.jechem.2023.02.016,2023,Na0.7Mn0.65Fe0.1Ni0.05Cu0.2O2,NFCNM-0.05,,,Rate performance,,90.8,,,5.0,2.0,4.2,"{'Na': '0.7', 'Mn': '0.65', 'Fe': '0.1', 'Ni': '0.05', 'Cu': '0.2', 'O': '2'}"
10.1016/j.jechem.2022.09.010,2022,Na0.67MnO2,,950.0,10.0,Rate performance,,79.9,,,5.0,,,"{'Na': '0.67', 'Mn': '1', 'O': '2'}"
10.1016/j.apsusc.2022.155097,2023,P2-Na0.8Mn0.9Cu0.1O2,NCMO,900.0,12.0,Rate performance,,98.5,,,5.0,1.5,4.5,"{'Na': '0.8', 'Mn': '0.9', 'Cu': '0.1', 'O': '2'}"
10.1016/j.susmat.2021.e00258,2021,NaFeO2,,800.0,2.0,Rate performance,,59.9,,,5.0,2.0,3.4,"{'Na': '1', 'Fe': '1', 'O': '2'}"
10.1016/j.electacta.2017.12.092,2018,Na0.7Mn0.64Co0.18Ni0.18O2,NNMC-HS,750.0,6.0,Rate performance,,75.0,,,5.0,1.2,4.3,"{'Na': '0.7', 'Mn': '0.64', 'Co': '0.18', 'Ni': '0.18', 'O': '2'}"
10.1016/j.jechem.2022.01.032,2022,NaInO2,,900.0,10.0,Cycling performance,100.0,,87.0,,5.0,3.0,4.0,"{'Na': '1', 'In': '1', 'O': '2'}"
10.1016/j.ceramint.2017.05.007,2017,Na0.67Mn0.75Ni0.25O2,,900.0,6.0,Rate performance,,35.0,,,5.0,,,"{'Na': '0.67', 'Mn': '0.75', 'Ni': '0.25', 'O': '2'}"
10.1016/j.ceramint.2019.08.011,2019,Na0.8Ti0.2Mn0.2Fe0.2Co0.2Ni0.2O2,N0.8NFCMTO,900.0,15.0,Cycling performance,1.0,94.1,,,5.0,2.2,4.4,"{'Na': '0.8', 'Ti': '0.2', 'Mn': '0.2', 'Fe': '0.2', 'Co': '0.2', 'Ni': '0.2', 'O': '2'}"
10.1039/d2ee03874a,2022,O3-NaMn0.33Fe0.33Ni0.33O2,MFN,,,Cycling performance,100.0,132.1,,,5.0,1.5,4.3,"{'Na': '1', 'Mn': '0.33', 'Fe': '0.33', 'Ni': '0.33', 'O': '2'}"
10.1039/d0ta08383f,2020,NaMn0.89Cu0.08Sb0.03O2,NMCSO,950.0,10.0,Rate performance,,100.2,,,5.0,2.0,4.0,"{'Na': '1', 'Mn': '0.89', 'Cu': '0.08', 'Sb': '0.03', 'O': '2'}"
10.1016/j.jpowsour.2017.06.014,2017,Na1.33Ni0.33Te0.33O2,,900.0,10.0,Rate performance,,34.7,,,5.0,,,"{'Na': '1.33', 'Ni': '0.33', 'Te': '0.33', 'O': '2'}"
10.1016/j.jpowsour.2019.03.009,2019,Na2Mn0.1Ru0.9O3,NRO-Mn0.2,900.0,12.0,Rate performance,,135.0,,675.0,5.0,1.5,4.0,"{'Na': '2', 'Mn': '0.1', 'Ru': '0.9', 'O': '3'}"
10.1016/j.jpowsour.2020.229120,2021,Na0.67Ti0.33Co0.67O2,,,,Rate performance,,103.0,,,5.0,2.0,4.2,"{'Na': '0.67', 'Ti': '0.33', 'Co': '0.67', 'O': '2'}"
10.1039/d2ee03874a,2022,O3-NaMn0.33Fe0.33Ni0.33O2,MFN,,,Cycling performance,1.0,146.8,,,5.0,1.5,4.3,"{'Na': '1', 'Mn': '0.33', 'Fe': '0.33', 'Ni': '0.33', 'O': '2'}"
10.1039/d2ee03874a,2022,O3-NaMn0.33Fe0.33Ni0.33O2,MFN,,,Cycling performance,100.0,,40.3,,5.0,,,"{'Na': '1', 'Mn': '0.33', 'Fe': '0.33', 'Ni': '0.33', 'O': '2'}"
10.1016/j.colsurfa.2021.127929,2022,O3-Na0.9Cr0.5Fe0.5O2,NCF,900.0,12.0,Cycling performance,500.0,69.32,,,5.0,2.0,4.0,"{'Na': '0.9', 'Cr': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1016/j.ceramint.2023.01.130,2023,Na0.67Mn0.92Fe0.04Cu0.04O2,NMCFO,850.0,10.0,Cycling performance,100.0,,92.22,,5.0,,,"{'Na': '0.67', 'Mn': '0.92', 'Fe': '0.04', 'Cu': '0.04', 'O': '2'}"
10.1039/d2ee03874a,2022,O3-NaMn0.33Fe0.33Ni0.33O2,MFN,,,Cycling performance,100.0,,90.0,,5.0,1.5,4.3,"{'Na': '1', 'Mn': '0.33', 'Fe': '0.33', 'Ni': '0.33', 'O': '2'}"
10.1039/d2ee03874a,2022,O3-NaMn0.33Fe0.33Ni0.33O2,MFN,,,Cycling performance,100.0,184.9,,,5.0,1.5,4.3,"{'Na': '1', 'Mn': '0.33', 'Fe': '0.33', 'Ni': '0.33', 'O': '2'}"
10.1016/j.colsurfa.2021.127929,2022,O3-Na0.9Cr0.5Fe0.5O2,NCF,900.0,12.0,Cycling performance,500.0,12.0,,,5.0,2.0,4.0,"{'Na': '0.9', 'Cr': '0.5', 'Fe': '0.5', 'O': '2'}"
10.1016/j.jtice.2020.11.032,2020,O3-Na0.9Mn0.55Ni0.35Cu0.1O2,,900.0,12.0,Rate performance,,98.0,,,5.0,2.0,4.0,"{'Na': '0.9', 'Mn': '0.55', 'Ni': '0.35', 'Cu': '0.1', 'O': '2'}"
10.1016/j.jre.2018.12.019,2019,Na0.67La0.01Ti0.2Mn0.44Co0.35O2,,950.0,12.0,Rate performance,,41.8,,,5.0,1.5,4.0,"{'Na': '0.67', 'La': '0.01', 'Ti': '0.2', 'Mn': '0.44', 'Co': '0.35', 'O': '2'}"
10.1016/j.cplett.2021.139050,2021,P2-Na0.59Mn0.9Co0.1O2,NCM,1000.0,12.0,Rate performance,,80.78,,,5.0,2.0,4.0,"{'Na': '0.59', 'Mn': '0.9', 'Co': '0.1', 'O': '2'}"
10.1016/j.ceramint.2019.08.011,2019,Na0.8Ti0.2Mn0.2Fe0.2Co0.2Ni0.2O2,N0.8NFCMTO,900.0,15.0,Cycling performance,55.0,105.5,,,5.0,2.2,4.4,"{'Na': '0.8', 'Ti': '0.2', 'Mn': '0.2', 'Fe': '0.2', 'Co': '0.2', 'Ni': '0.2', 'O': '2'}"
10.1016/j.electacta.2023.141915,2023,P2-K0.06Na0.61MnO2,NKMO,1200.0,10.0,Cycling performance,100.0,100.0,,500.0,5.0,2.2,3.2,"{'K': '0.06', 'Na': '0.61', 'Mn': '1', 'O': '2'}"
10.1016/j.elecom.2013.04.011,2013,Na2RuO3,,850.0,12.0,Rate performance,,76.0,,,5.0,2.0,3.7,"{'Na': '2', 'Ru': '1', 'O': '3'}"
10.1016/j.apt.2018.01.027,2018,Na0.66Li0.2Ti0.5Mn0.5O2,,800.0,10.0,Cycling performance,100.0,72.0,,,5.0,,,"{'Na': '0.66', 'Li': '0.2', 'Ti': '0.5', 'Mn': '0.5', 'O': '2'}"
10.1016/j.jpowsour.2021.229771,2021,P2-Na0.67Mn0.67Ni0.33O2,NNMO,1000.0,12.0,Rate performance,,111.5,,,5.0,2.5,4.3,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.ceramint.2023.01.130,2023,Na0.67Mn0.92Fe0.04Cu0.04O2,NMCFO,850.0,10.0,Cycling performance,1.0,101.9,,,5.0,,,"{'Na': '0.67', 'Mn': '0.92', 'Fe': '0.04', 'Cu': '0.04', 'O': '2'}"
10.1016/j.ceramint.2023.01.130,2023,Na0.67Mn0.92Fe0.04Cu0.04O2,NMCFO,850.0,10.0,Cycling performance,100.0,94.0,,,5.0,,,"{'Na': '0.67', 'Mn': '0.92', 'Fe': '0.04', 'Cu': '0.04', 'O': '2'}"
10.1016/j.nanoen.2016.06.026,2016,Na0.67Mn0.67Ni0.33O2,Mn0.67Ni0.33,950.0,10.0,Rate performance,,20.0,,,5.0,2.5,4.5,"{'Na': '0.67', 'Mn': '0.67', 'Ni': '0.33', 'O': '2'}"
10.1016/j.nanoen.2018.10.072,2019,P2/P3-Na0.7Li0.06Mg0.06Mn0.67Ni0.22O2,NLMNM,900.0,12.0,Cycling performance,1.0,119.0,,595.0,5.0,2.0,4.4,"{'Na': '0.7', 'Li': '0.06', 'Mg': '0.06', 'Mn': '0.67', 'Ni': '0.22', 'O': '2'}"
10.1016/j.jpowsour.2020.229120,2021,Na0.66CoO2,,,,Rate performance,,106.0,,,5.0,3.0,4.0,"{'Na': '0.66', 'Co': '1', 'O': '2'}"
10.1016/j.jpowsour.2020.229120,2021,Na0.66CoO2,,,,Rate performance,,103.0,,,5.0,3.0,4.0,"{'Na': '0.66', 'Co': '1', 'O': '2'}"
10.1016/j.nanoen.2019.104215,2020,Na0.88Cr0.88Ru0.12O2,NCRO,,,Rate performance,,122.0,,,5.0,1.5,3.8,"{'Na': '0.88', 'Cr': '0.88', 'Ru': '0.12', 'O': '2'}"
10.1016/j.cplett.2021.139050,2021,P2-Na0.59Ti0.1V0.05Mn0.85Co0.1O2,NCMTV,1000.0,12.0,Cycling performance,1000.0,,74.23,,5.0,2.0,4.0,"{'Na': '0.59', 'Ti': '0.1', 'V': '0.05', 'Mn': '0.85', 'Co': '0.1', 'O': '2'}"
10.1016/j.ceramint.2019.08.011,2019,Na0.8Ti0.2Mn0.2Fe0.2Co0.2Ni0.2O2,N0.8NFCMTO,900.0,15.0,Cycling performance,55.0,,94.0,,5.0,2.2,4.4,"{'Na': '0.8', 'Ti': '0.2', 'Mn': '0.2', 'Fe': '0.2', 'Co': '0.2', 'Ni': '0.2', 'O': '2'}"
10.1016/j.ceramint.2019.08.011,2019,Na0.8Ti0.2Mn0.2Fe0.2Co0.2Ni0.2O2,N0.8NFCMTO,900.0,15.0,Cycling performance,1.0,112.2,,,5.0,2.2,4.4,"{'Na': '0.8', 'Ti': '0.2', 'Mn': '0.2', 'Fe': '0.2', 'Co': '0.2', 'Ni': '0.2', 'O': '2'}"
10.1016/j.apsusc.2021.151449,2022,NaCrO2,NC,900.0,12.0,Cycling performance,3.0,13.0,,,5.0,2.5,3.6,"{'Na': '1', 'Cr': '1', 'O': '2'}"
10.1039/d2ta09277h,2022,P3-Na0.67Li0.11Ti0.17Mn0.5Ni0.28O2,NaLNMT,,,Rate performance,,79.8,,,5.0,2.5,4.15,"{'Na': '0.67', 'Li': '0.11', 'Ti': '0.17', 'Mn': '0.5', 'Ni': '0.28', 'O': '2'}"
10.1016/j.ensm.2022.06.045,2022,P2-Na0.67Mn0.45Fe0.5Al0.05O2,NFMA-2,900.0,12.0,Rate performance,,111.6,,,5.0,2.0,4.0,"{'Na': '0.67', 'Mn': '0.45', 'Fe': '0.5', 'Al': '0.05', 'O': '2'}"
10.1016/j.ensm.2022.02.038,2022,NaTi0.2Mn0.2Fe0.2Co0.2Ni0.2O2,,950.0,12.0,Cycling performance,1.0,173.0,,,5.0,1.5,4.5,"{'Na': '1', 'Ti': '0.2', 'Mn': '0.2', 'Fe': '0.2', 'Co': '0.2', 'Ni': '0.2', 'O': '2'}"
10.1016/j.cej.2022.140396,2023,Na2RuO3,NRO-CoX,900.0,12.0,Cycling performance,1.0,127.0,,,5.0,1.5,4.3,"{'Na': '2', 'Ru': '1', 'O': '3'}"
10.1039/c6ee01807f,2016,NaTi0.12Mn0.12Fe0.25Co0.25Ni0.25O2,,,,Cycling performance,400.0,,75.0,,5.0,0.0,3.0,"{'Na': '1', 'Ti': '0.12', 'Mn': '0.12', 'Fe': '0.25', 'Co': '0.25', 'Ni': '0.25', 'O': '2'}"
10.1016/j.cej.2022.138912,2023,Na0.67Mg0.1Mn0.6Cu0.3O2,NMCM,900.0,10.0,Cycling performance,1.0,124.9,,,5.0,2.0,4.5,"{'Na': '0.67', 'Mg': '0.1', 'Mn': '0.6', 'Cu': '0.3', 'O': '2'}"
10.1016/j.cej.2021.134305,2022,Na0.9Cr0.95Sb0.05O2,NCS-0.05,1000.0,12.0,Cycling performance,1000.0,,70.9,,5.0,2.5,3.5,"{'Na': '0.9', 'Cr': '0.95', 'Sb': '0.05', 'O': '2'}"
10.1016/j.cej.2021.134305,2022,Na0.9Cr0.95Sb0.05O2,NCS-0.05,1000.0,12.0,Cycling performance,1000.0,80.8,,,5.0,2.5,3.5,"{'Na': '0.9', 'Cr': '0.95', 'Sb': '0.05', 'O': '2'}"
10.1016/j.ensm.2021.05.015,2021,Na0.6Mn0.96Fe0.04O2,LT-NFM,900.0,15.0,Cycling performance,300.0,,83.1,40.0,5.0,1.5,4.3,"{'Na': '0.6', 'Mn': '0.96', 'Fe': '0.04', 'O': '2'}"
10.1016/j.ensm.2021.05.015,2021,Na0.6Mn0.96Fe0.04O2,LT-NFM,900.0,15.0,Cycling performance,300.0,153.7,,40.0,5.0,1.5,4.3,"{'Na': '0.6', 'Mn': '0.96', 'Fe': '0.04', 'O': '2'}"
